Subject_Name,Student_Name,Passed
English,Hank Violet,false
English,Hank White,true
English,Hank Yellow,false
English,Ivy Azure,true
English,Ivy Beige,true
English,Ivy Black,true
English,Ivy Blue,false
English,Ivy Brown,true
English,Ivy Cyan,true
English,Ivy Davis,false
English,Ivy Gray,true
English,Ivy Green,true
English,Ivy Indigo,false
English,Ivy Johnson,true
English,Ivy Magenta,false
English,Ivy Orange,false
English,Ivy Pink,false
English,Ivy Purple,false
English,Ivy Red,false
English,Ivy Teal,false
English,Ivy Violet,false
English,Ivy White,false
English,Ivy Yellow,false
English,Jack Azure,true
English,Jack Beige,true
English,Jack Black,false
English,Jack Blue,false
English,Jack Brown,true
English,Jack Cyan,true
English,Jack Davis,false
English,Jack Gray,true
English,Jack Green,false
English,Jack Indigo,true
English,Jack Johnson,true
English,Jack Magenta,true
English,Jack Orange,false
English,Jack Pink,false
English,Jack Purple,true
English,Jack Red,false
English,Jack Teal,false
English,Jack Violet,false
English,Jack White,true
English,Jack Yellow,false
English,Kelly Azure,true
English,Kelly Beige,true
English,Kelly Black,false
English,Kelly Blue,false
English,Kelly Brown,false
English,Kelly Cyan,true
English,Kelly Davis,true
English,Kelly Gray,false
English,Kelly Green,false
English,Kelly Indigo,true
English,Kelly Johnson,true
English,Kelly Magenta,false
English,Kelly Orange,false
English,Kelly Pink,false
English,Kelly Purple,false
English,Kelly Red,false
English,Kelly Teal,false
English,Kelly Violet,false
English,Kelly White,true
English,Kelly Yellow,false
English,Liam Azure,false
English,Liam Beige,false
English,Liam Black,true
English,Liam Blue,true
English,Liam Brown,false
English,Liam Cyan,false
English,Liam Davis,true
English,Liam Gray,true
English,Liam Green,true
English,Liam Indigo,false
English,Liam Johnson,false
English,Liam Magenta,true
English,Liam Orange,false
English,Liam Pink,false
English,Liam Purple,false
English,Liam Red,false
English,Liam Teal,false
English,Liam Violet,false
English,Liam White,false
English,Liam Yellow,false
English,Mona Azure,false
English,Mona Beige,false
English,Mona Black,false
English,Mona Blue,false
English,Mona Brown,false
English,Mona Cyan,false
English,Mona Davis,false
English,Mona Gray,false
English,Mona Green,true
English,Mona Indigo,false
English,Mona Johnson,false
English,Mona Magenta,false
English,Mona Orange,false
English,Mona Pink,false
English,Mona Purple,false
English,Mona Red,false
English,Mona Teal,false
English,Mona Violet,false
English,Mona White,false
English,Mona Yellow,false
English,Nick Azure,false
English,Nick Beige,false
English,Nick Black,false
English,Nick Blue,false
English,Nick Brown,false
English,Nick Cyan,false
English,Nick Davis,false
English,Nick Gray,false
English,Nick Green,true
English,Nick Indigo,true
English,Nick Johnson,false
English,Nick Magenta,true
English,Nick Orange,false
English,Nick Pink,false
English,Nick Purple,true
English,Nick Red,true
English,Nick Teal,false
English,Nick Violet,false
English,Nick White,true
English,Nick Yellow,true
English,Olivia Azure,false
English,Olivia Beige,false
English,Olivia Black,true
English,Olivia Blue,false
English,Olivia Brown,false
English,Olivia Cyan,false
English,Olivia Davis,false
English,Olivia Gray,true
English,Olivia Green,true
English,Olivia Indigo,false
English,Olivia Johnson,false
English,Olivia Magenta,true
English,Olivia Orange,false
English,Olivia Pink,true
English,Olivia Purple,false
English,Olivia Red,false
English,Olivia Teal,true
English,Olivia Violet,false
English,Olivia White,false
English,Olivia Yellow,true
English,Paul Azure,false
English,Paul Beige,false
English,Paul Black,false
English,Paul Blue,false
English,Paul Brown,false
English,Paul Cyan,false
English,Paul Davis,true
English,Paul Gray,true
English,Paul Green,true
English,Paul Indigo,false
English,Paul Johnson,false
English,Paul Magenta,true
English,Paul Orange,false
English,Paul Pink,false
English,Paul Purple,false
English,Paul Red,false
English,Paul Teal,false
English,Paul Violet,false
English,Paul White,false
English,Paul Yellow,false
English,Quincy Azure,true
English,Quincy Beige,false
English,Quincy Black,false
English,Quincy Blue,false
English,Quincy Brown,false
English,Quincy Cyan,true
English,Quincy Davis,true
English,Quincy Gray,false
English,Quincy Green,false
English,Quincy Indigo,false
English,Quincy Johnson,true
English,Quincy Magenta,false
English,Quincy Orange,false
English,Quincy Pink,false
English,Quincy Purple,false
English,Quincy Red,false
English,Quincy Teal,false
English,Quincy Violet,false
English,Quincy White,false
English,Quincy Yellow,false
English,Rita Azure,false
English,Rita Beige,true
English,Rita Black,false
English,Rita Blue,false
English,Rita Brown,false
English,Rita Cyan,false
English,Rita Davis,true
English,Rita Gray,false
English,Rita Green,false
English,Rita Indigo,true
English,Rita Johnson,false
English,Rita Magenta,false
English,Rita Orange,true
English,Rita Pink,false
English,Rita Purple,true
English,Rita Red,true
English,Rita Teal,true
English,Rita Violet,true
English,Rita White,true
English,Rita Yellow,false
English,Sam Azure,false
English,Sam Beige,true
English,Sam Black,false
English,Sam Blue,true
English,Sam Brown,false
English,Sam Cyan,true
English,Sam Davis,false
English,Sam Gray,false
English,Sam Green,false
English,Sam Indigo,false
English,Sam Johnson,false
English,Sam Magenta,true
English,Sam Orange,false
English,Sam Pink,true
English,Sam Purple,true
English,Sam Red,true
English,Sam Teal,false
English,Sam Violet,true
English,Sam White,true
Geography,Alice Azure,false
Geography,Alice Black,false
Geography,Alice Blue,false
Geography,Alice Brown,true
Geography,Alice Cyan,false
Geography,Alice Davis,false
Geography,Alice Gray,false
Geography,Alice Green,false
Geography,Alice Indigo,false
Geography,Alice Johnson,false
Geography,Alice Magenta,false
Geography,Alice Orange,false
Geography,Alice Pink,false
Geography,Alice Purple,true
Geography,Alice Red,false
Geography,Alice Teal,false
Geography,Alice Violet,false
Geography,Alice White,false
Geography,Alice Yellow,false
Geography,Bob Azure,false
Geography,Bob Beige,false
Geography,Bob Black,false
Geography,Bob Blue,false
Geography,Bob Brown,false
Geography,Bob Cyan,false
Geography,Bob Davis,false
Geography,Bob Gray,false
Geography,Bob Green,false
Geography,Bob Indigo,false
Geography,Bob Johnson,false
Geography,Bob Magenta,false
Geography,Bob Orange,false
Geography,Bob Pink,false
Geography,Bob Purple,false
Geography,Bob Red,false
Geography,Bob Teal,false
Geography,Bob Violet,false
Geography,Bob White,false
Geography,Bob Yellow,false
Geography,Charlie Azure,false
Geography,Charlie Beige,false
Geography,Charlie Black,false
Geography,Charlie Blue,false
Geography,Charlie Brown,false
Geography,Charlie Cyan,false
Geography,Charlie Davis,true
Geography,Charlie Gray,false
Geography,Charlie Green,false
Geography,Charlie Indigo,false
Geography,Charlie Johnson,false
Geography,Charlie Magenta,false
Geography,Charlie Orange,false
Geography,Charlie Pink,false
Geography,Charlie Purple,false
Geography,Charlie Red,false
Geography,Charlie Teal,false
Geography,Charlie Violet,false
Geography,Charlie White,false
Geography,Charlie Yellow,false
Geography,Dana Azure,false
Geography,Dana Beige,false
Geography,Dana Black,false
Geography,Dana Blue,false
Geography,Dana Brown,false
Geography,Dana Cyan,false
Geography,Dana Davis,false
Geography,Dana Gray,false
Geography,Dana Green,false
Geography,Dana Indigo,false
Geography,Dana Johnson,false
Geography,Dana Magenta,false
Geography,Dana Orange,true
Geography,Dana Pink,true
Geography,Dana Purple,false
Geography,Dana Red,false
Geography,Dana Teal,false
Geography,Dana Violet,false
Geography,Dana White,false
Geography,Dana Yellow,false
Geography,Eve Azure,false
Geography,Eve Beige,false
Geography,Eve Black,false
Geography,Eve Blue,false
Geography,Eve Brown,false
Geography,Eve Cyan,false
Geography,Eve Davis,false
Geography,Eve Gray,false
Geography,Eve Green,false
Geography,Eve Indigo,true
Geography,Eve Johnson,false
Geography,Eve Magenta,false
Geography,Eve Orange,false
Geography,Eve Pink,false
Geography,Eve Purple,false
Geography,Eve Red,false
Geography,Eve Teal,false
Geography,Eve Violet,false
Geography,Eve White,true
Geography,Eve Yellow,false
Geography,Frank Azure,false
Geography,Frank Beige,true
Geography,Frank Black,false
Geography,Frank Blue,false
Geography,Frank Brown,false
Geography,Frank Cyan,false
Geography,Frank Davis,false
Geography,Frank Gray,true
Geography,Frank Green,false
Geography,Frank Indigo,false
Geography,Frank Johnson,false
Geography,Frank Magenta,false
Geography,Frank Orange,true
Geography,Frank Pink,true
Geography,Frank Purple,false
Geography,Frank Red,false
Geography,Frank Teal,false
Geography,Frank Violet,true
Geography,Frank White,false
Geography,Frank Yellow,false
Geography,Grace Azure,false
Geography,Grace Beige,false
Geography,Grace Black,true
Geography,Grace Blue,false
Geography,Grace Brown,false
Geography,Grace Cyan,false
Geography,Grace Davis,false
Geography,Grace Gray,true
Geography,Grace Green,false
Geography,Grace Indigo,false
Geography,Grace Johnson,false
Geography,Grace Magenta,false
Geography,Grace Orange,false
Geography,Grace Pink,false
Geography,Grace Purple,false
Geography,Grace Red,false
Geography,Grace Teal,true
Geography,Grace Violet,false
Geography,Grace White,false
Geography,Grace Yellow,false
Geography,Hank Azure,true
Geography,Hank Beige,false
Geography,Hank Black,false
Geography,Hank Blue,false
Geography,Hank Brown,false
Geography,Hank Cyan,false
Geography,Hank Davis,false
Geography,Hank Gray,false
Geography,Hank Green,false
Geography,Hank Indigo,false
Geography,Hank Johnson,false
Geography,Hank Magenta,false
Geography,Hank Orange,false
Geography,Hank Pink,false
Geography,Hank Purple,false
Geography,Hank Red,false
Geography,Hank Teal,true
Geography,Hank Violet,false
Geography,Hank White,false
Geography,Hank Yellow,false
Geography,Ivy Azure,false
Geography,Ivy Beige,true
Geography,Ivy Black,false
Geography,Ivy Blue,false
Geography,Ivy Brown,false
Geography,Ivy Cyan,false
Geography,Ivy Davis,false
Geography,Ivy Gray,false
Geography,Ivy Green,false
Geography,Ivy Indigo,false
Geography,Ivy Johnson,false
Geography,Ivy Magenta,false
Geography,Ivy Orange,false
Geography,Ivy Pink,false
Geography,Ivy Purple,false
Geography,Ivy Red,false
Geography,Ivy Teal,false
Geography,Ivy Violet,false
Geography,Ivy White,false
Geography,Ivy Yellow,false
Geography,Jack Azure,false
Geography,Jack Beige,false
Geography,Jack Black,false
Geography,Jack Blue,false
Geography,Jack Brown,false
Geography,Jack Cyan,false
Geography,Jack Davis,false
Geography,Jack Gray,false
Geography,Jack Green,false
Geography,Jack Indigo,false
Geography,Jack Johnson,false
Geography,Jack Magenta,false
Geography,Jack Orange,true
Geography,Jack Pink,true
Geography,Jack Purple,false
Geography,Jack Red,false
Geography,Jack Teal,false
Geography,Jack Violet,false
Geography,Jack White,false
Geography,Jack Yellow,false
Geography,Kelly Azure,false
Geography,Kelly Beige,false
Geography,Kelly Black,false
Geography,Kelly Blue,false
Geography,Kelly Brown,false
Geography,Kelly Cyan,true
Geography,Kelly Davis,false
Geography,Kelly Gray,false
Geography,Kelly Green,false
Geography,Kelly Indigo,false
Geography,Kelly Johnson,false
Geography,Kelly Magenta,false
Geography,Kelly Orange,false
Geography,Kelly Pink,false
Geography,Kelly Purple,false
Geography,Kelly Red,false
Geography,Kelly Teal,false
Geography,Kelly Violet,false
Geography,Kelly White,false
Geography,Kelly Yellow,false
Geography,Liam Azure,false
Geography,Liam Beige,false
Geography,Liam Black,false
Geography,Liam Blue,false
Geography,Liam Brown,false
Geography,Liam Cyan,false
Geography,Liam Davis,false
Geography,Liam Gray,false
Geography,Liam Green,false
Geography,Liam Indigo,false
Geography,Liam Johnson,true
Geography,Liam Magenta,true
Geography,Liam Orange,false
Geography,Liam Pink,false
Geography,Liam Purple,false
Geography,Liam Red,true
Geography,Liam Teal,false
Geography,Liam Violet,false
Geography,Liam White,false
Geography,Liam Yellow,true
Geography,Mona Azure,false
Geography,Mona Beige,false
Geography,Mona Black,false
Geography,Mona Blue,false
Geography,Mona Brown,false
Geography,Mona Cyan,false
Geography,Mona Davis,false
Geography,Mona Gray,false
Geography,Mona Green,false
Geography,Mona Indigo,false
Geography,Mona Johnson,false
Geography,Mona Magenta,true
Geography,Mona Orange,false
Geography,Mona Pink,false
Geography,Mona Purple,false
Geography,Mona Red,false
Geography,Mona Teal,false
Geography,Mona Violet,false
Geography,Mona White,false
Geography,Mona Yellow,false
Geography,Nick Azure,false
Geography,Nick Beige,false
Geography,Nick Black,false
Geography,Nick Blue,false
Geography,Nick Brown,false
Geography,Nick Cyan,false
Geography,Nick Davis,false
Geography,Nick Gray,true
Geography,Nick Green,false
Geography,Nick Indigo,false
Geography,Nick Johnson,false
Geography,Nick Magenta,true
Geography,Nick Orange,false
Geography,Nick Pink,false
Geography,Nick Purple,false
Geography,Nick Red,true
Geography,Nick Teal,false
Geography,Nick Violet,false
Geography,Nick White,false
Geography,Nick Yellow,false
Geography,Olivia Azure,false
Geography,Olivia Beige,true
Geography,Olivia Black,false
Geography,Olivia Blue,false
Geography,Olivia Brown,false
Geography,Olivia Cyan,false
Geography,Olivia Davis,false
Geography,Olivia Gray,false
Geography,Olivia Green,false
Geography,Olivia Indigo,false
Geography,Olivia Johnson,true
Geography,Olivia Magenta,false
Geography,Olivia Orange,false
Geography,Olivia Pink,false
Geography,Olivia Purple,true
Geography,Olivia Red,false
Geography,Olivia Teal,false
Geography,Olivia Violet,false
Geography,Olivia White,false
Geography,Olivia Yellow,false
Geography,Paul Azure,false
Geography,Paul Beige,false
Geography,Paul Black,false
Geography,Paul Blue,false
Geography,Paul Brown,true
Geography,Paul Cyan,false
Geography,Paul Davis,false
Geography,Paul Gray,false
Geography,Paul Green,false
Geography,Paul Indigo,false
Geography,Paul Johnson,false
Geography,Paul Magenta,false
Geography,Paul Orange,true
Geography,Paul Pink,true
Geography,Paul Purple,false
Geography,Paul Red,false
Geography,Paul Teal,false
Geography,Paul Violet,false
Geography,Paul White,false
Geography,Paul Yellow,false
Geography,Quincy Azure,false
Geography,Quincy Beige,false
Geography,Quincy Black,false
Geography,Quincy Blue,false
Geography,Quincy Brown,false
Geography,Quincy Cyan,false
Geography,Quincy Davis,false
Geography,Quincy Gray,true
Geography,Quincy Green,false
Geography,Quincy Indigo,false
Geography,Quincy Johnson,false
Geography,Quincy Magenta,false
Geography,Quincy Orange,true
Geography,Quincy Pink,false
Geography,Quincy Purple,false
Geography,Quincy Red,false
Geography,Quincy Teal,false
Geography,Quincy Violet,false
Geography,Quincy White,false
Geography,Quincy Yellow,false
Geography,Rita Azure,false
Geography,Rita Beige,false
Geography,Rita Black,false
Geography,Rita Blue,false
Geography,Rita Brown,false
Geography,Rita Cyan,false
Geography,Rita Davis,false
Geography,Rita Gray,true
Geography,Rita Green,false
Geography,Rita Indigo,false
Geography,Rita Johnson,false
Geography,Rita Magenta,false
Geography,Rita Orange,false
Geography,Rita Pink,false
Geography,Rita Purple,false
Geography,Rita Red,false
Geography,Rita Teal,false
Geography,Rita Violet,false
Geography,Rita White,false
Geography,Rita Yellow,false
Geography,Sam Azure,false
Geography,Sam Beige,false
Geography,Sam Black,false
Geography,Sam Blue,false
Geography,Sam Brown,false
Geography,Sam Cyan,true
Geography,Sam Davis,false
Geography,Sam Gray,false
Geography,Sam Green,false
Geography,Sam Indigo,false
Geography,Sam Johnson,false
Geography,Sam Magenta,false
Geography,Sam Orange,false
Geography,Sam Pink,false
Geography,Sam Purple,false
Geography,Sam Red,false
Geography,Sam Teal,false
Geography,Sam Violet,false
Geography,Sam White,false
History,Alice Azure,false
History,Alice Black,false
History,Alice Blue,false
History,Alice Brown,true
History,Alice Cyan,false
History,Alice Davis,false
History,Alice Gray,false
History,Alice Green,false
History,Alice Indigo,false
History,Alice Johnson,false
History,Alice Magenta,false
History,Alice Orange,false
History,Alice Pink,false
History,Alice Purple,true
History,Alice Red,false
History,Alice Teal,false
History,Alice Violet,false
History,Alice White,false
History,Alice Yellow,true
History,Bob Azure,false
History,Bob Beige,false
History,Bob Black,false
History,Bob Blue,false
History,Bob Brown,false
History,Bob Cyan,false
History,Bob Davis,false
History,Bob Gray,false
History,Bob Green,true
History,Bob Indigo,false
History,Bob Johnson,false
History,Bob Magenta,false
History,Bob Orange,false
History,Bob Pink,false
History,Bob Purple,false
History,Bob Red,false
History,Bob Teal,true
History,Bob Violet,false
History,Bob White,true
History,Bob Yellow,false
History,Charlie Azure,false
History,Charlie Beige,false
History,Charlie Black,true
History,Charlie Blue,false
History,Charlie Brown,false
History,Charlie Cyan,false
History,Charlie Davis,false
History,Charlie Gray,false
History,Charlie Green,false
History,Charlie Indigo,false
History,Charlie Johnson,true
History,Charlie Magenta,false
History,Charlie Orange,false
History,Charlie Pink,false
History,Charlie Purple,false
History,Charlie Red,false
History,Charlie Teal,false
History,Charlie Violet,false
History,Charlie White,false
History,Charlie Yellow,false
History,Dana Azure,false
History,Dana Beige,false
History,Dana Black,false
History,Dana Blue,false
History,Dana Brown,false
History,Dana Cyan,false
History,Dana Davis,false
History,Dana Gray,false
History,Dana Green,false
History,Dana Indigo,false
History,Dana Johnson,true
History,Dana Magenta,false
History,Dana Orange,false
History,Dana Pink,false
History,Dana Purple,false
History,Dana Red,false
History,Dana Teal,true
History,Dana Violet,false
History,Dana White,false
History,Dana Yellow,false
History,Eve Azure,true
History,Eve Beige,false
History,Eve Black,false
History,Eve Blue,false
History,Eve Brown,false
History,Eve Cyan,false
History,Eve Davis,false
History,Eve Gray,false
History,Eve Green,false
History,Eve Indigo,false
History,Eve Johnson,false
History,Eve Magenta,false
History,Eve Orange,false
History,Eve Pink,false
History,Eve Purple,false
History,Eve Red,false
History,Eve Teal,false
History,Eve Violet,false
History,Eve White,false
History,Eve Yellow,true
History,Frank Azure,true
History,Frank Beige,true
History,Frank Black,false
History,Frank Blue,false
History,Frank Brown,false
History,Frank Cyan,false
History,Frank Davis,true
History,Frank Gray,false
History,Frank Green,false
History,Frank Indigo,false
History,Frank Johnson,false
History,Frank Magenta,false
History,Frank Orange,false
History,Frank Pink,false
History,Frank Purple,false
History,Frank Red,false
History,Frank Teal,false
History,Frank Violet,false
History,Frank White,false
History,Frank Yellow,false
History,Grace Azure,false
History,Grace Beige,false
History,Grace Black,false
History,Grace Blue,false
History,Grace Brown,false
History,Grace Cyan,false
History,Grace Davis,false
History,Grace Gray,false
History,Grace Green,false
History,Grace Indigo,false
History,Grace Johnson,false
History,Grace Magenta,false
History,Grace Orange,false
History,Grace Pink,false
History,Grace Purple,false
History,Grace Red,false
History,Grace Teal,false
History,Grace Violet,false
History,Grace White,false
History,Grace Yellow,false
History,Hank Azure,false
History,Hank Beige,false
History,Hank Black,false
History,Hank Blue,false
History,Hank Brown,false
History,Hank Cyan,false
History,Hank Davis,false
History,Hank Gray,false
History,Hank Green,false
History,Hank Indigo,false
History,Hank Johnson,false
History,Hank Magenta,false
History,Hank Orange,false
History,Hank Pink,false
History,Hank Purple,false
History,Hank Red,false
History,Hank Teal,false
History,Hank Violet,false
History,Hank White,false
History,Hank Yellow,false
History,Ivy Azure,false
History,Ivy Beige,false
History,Ivy Black,false
History,Ivy Blue,false
History,Ivy Brown,false
History,Ivy Cyan,false
History,Ivy Davis,false
History,Ivy Gray,false
History,Ivy Green,false
History,Ivy Indigo,false
History,Ivy Johnson,true
History,Ivy Magenta,false
History,Ivy Orange,false
History,Ivy Pink,false
History,Ivy Purple,false
History,Ivy Red,false
History,Ivy Teal,false
History,Ivy Violet,true
History,Ivy White,false
History,Ivy Yellow,false
History,Jack Azure,false
History,Jack Beige,false
History,Jack Black,false
History,Jack Blue,false
History,Jack Brown,false
History,Jack Cyan,false
History,Jack Davis,true
History,Jack Gray,false
History,Jack Green,false
History,Jack Indigo,false
History,Jack Johnson,false
History,Jack Magenta,false
History,Jack Orange,false
History,Jack Pink,false
History,Jack Purple,false
History,Jack Red,false
History,Jack Teal,false
History,Jack Violet,false
History,Jack White,false
History,Jack Yellow,false
History,Kelly Azure,false
History,Kelly Beige,false
History,Kelly Black,false
History,Kelly Blue,false
History,Kelly Brown,false
History,Kelly Cyan,false
History,Kelly Davis,false
History,Kelly Gray,false
History,Kelly Green,false
History,Kelly Indigo,false
History,Kelly Johnson,false
History,Kelly Magenta,false
History,Kelly Orange,false
History,Kelly Pink,true
History,Kelly Purple,false
History,Kelly Red,false
History,Kelly Teal,false
History,Kelly Violet,false
History,Kelly White,false
History,Kelly Yellow,false
History,Liam Azure,false
History,Liam Beige,false
History,Liam Black,false
History,Liam Blue,false
History,Liam Brown,false
History,Liam Cyan,false
History,Liam Davis,false
History,Liam Gray,false
History,Liam Green,false
History,Liam Indigo,false
History,Liam Johnson,true
History,Liam Magenta,false
History,Liam Orange,false
History,Liam Pink,false
History,Liam Purple,false
History,Liam Red,false
History,Liam Teal,false
History,Liam Violet,false
History,Liam White,false
History,Liam Yellow,true
History,Mona Azure,false
History,Mona Beige,false
History,Mona Black,false
History,Mona Blue,false
History,Mona Brown,false
History,Mona Cyan,false
History,Mona Davis,false
History,Mona Gray,false
History,Mona Green,false
History,Mona Indigo,false
History,Mona Johnson,false
History,Mona Magenta,false
History,Mona Orange,false
History,Mona Pink,false
History,Mona Purple,false
History,Mona Red,false
History,Mona Teal,false
History,Mona Violet,false
History,Mona White,false
History,Mona Yellow,false
History,Nick Azure,false
History,Nick Beige,false
History,Nick Black,false
History,Nick Blue,false
History,Nick Brown,false
History,Nick Cyan,false
History,Nick Davis,true
History,Nick Gray,false
History,Nick Green,false
History,Nick Indigo,false
History,Nick Johnson,false
History,Nick Magenta,false
History,Nick Orange,true
History,Nick Pink,false
History,Nick Purple,true
History,Nick Red,false
History,Nick Teal,false
History,Nick Violet,false
History,Nick White,false
History,Nick Yellow,false
History,Olivia Azure,false
History,Olivia Beige,false
History,Olivia Black,true
History,Olivia Blue,false
History,Olivia Brown,true
History,Olivia Cyan,false
History,Olivia Davis,false
History,Olivia Gray,false
History,Olivia Green,false
History,Olivia Indigo,false
History,Olivia Johnson,false
History,Olivia Magenta,false
History,Olivia Orange,false
History,Olivia Pink,false
History,Olivia Purple,false
History,Olivia Red,false
History,Olivia Teal,false
History,Olivia Violet,false
History,Olivia White,false
History,Olivia Yellow,false
History,Paul Azure,false
History,Paul Beige,false
History,Paul Black,false
History,Paul Blue,true
History,Paul Brown,false
History,Paul Cyan,false
History,Paul Davis,false
History,Paul Gray,true
History,Paul Green,false
History,Paul Indigo,false
History,Paul Johnson,true
History,Paul Magenta,false
History,Paul Orange,false
History,Paul Pink,false
History,Paul Purple,false
History,Paul Red,false
History,Paul Teal,false
History,Paul Violet,true
History,Paul White,false
History,Paul Yellow,true
History,Quincy Azure,false
History,Quincy Beige,false
History,Quincy Black,false
History,Quincy Blue,false
History,Quincy Brown,false
History,Quincy Cyan,false
History,Quincy Davis,false
History,Quincy Gray,false
History,Quincy Green,false
History,Quincy Indigo,false
History,Quincy Johnson,false
History,Quincy Magenta,true
History,Quincy Orange,true
History,Quincy Pink,false
History,Quincy Purple,false
History,Quincy Red,true
History,Quincy Teal,false
History,Quincy Violet,false
History,Quincy White,true
History,Quincy Yellow,false
History,Rita Azure,false
History,Rita Beige,false
History,Rita Black,false
History,Rita Blue,false
History,Rita Brown,false
History,Rita Cyan,false
History,Rita Davis,false
History,Rita Gray,false
History,Rita Green,false
History,Rita Indigo,false
History,Rita Johnson,false
History,Rita Magenta,false
History,Rita Orange,false
History,Rita Pink,false
History,Rita Purple,false
History,Rita Red,false
History,Rita Teal,false
History,Rita Violet,false
History,Rita White,false
History,Rita Yellow,false
History,Sam Azure,false
History,Sam Beige,false
History,Sam Black,false
History,Sam Blue,false
History,Sam Brown,true
History,Sam Cyan,true
History,Sam Davis,false
History,Sam Gray,false
History,Sam Green,false
History,Sam Indigo,false
History,Sam Johnson,false
History,Sam Magenta,false
History,Sam Orange,false
History,Sam Pink,false
History,Sam Purple,true
History,Sam Red,true
History,Sam Teal,false
History,Sam Violet,false
History,Sam White,false
Mathematics,Alice Azure,false
Mathematics,Alice Black,false
Mathematics,Alice Blue,false
Mathematics,Alice Brown,false
Mathematics,Alice Cyan,false
Mathematics,Alice Davis,false
Mathematics,Alice Gray,false
Mathematics,Alice Green,false
Mathematics,Alice Indigo,false
Mathematics,Alice Johnson,false
Mathematics,Alice Magenta,false
Mathematics,Alice Orange,false
Mathematics,Alice Pink,false
Mathematics,Alice Purple,false
Mathematics,Alice Red,false
Mathematics,Alice Teal,false
Mathematics,Alice Violet,false
Mathematics,Alice White,false
Mathematics,Alice Yellow,false
Mathematics,Bob Azure,false
Mathematics,Bob Beige,false
Mathematics,Bob Black,false
Mathematics,Bob Blue,false
Mathematics,Bob Brown,false
Mathematics,Bob Cyan,false
Mathematics,Bob Davis,false
Mathematics,Bob Gray,false
Mathematics,Bob Green,false
Mathematics,Bob Indigo,false
Mathematics,Bob Johnson,false
Mathematics,Bob Magenta,true
Mathematics,Bob Orange,false
Mathematics,Bob Pink,false
Mathematics,Bob Purple,false
Mathematics,Bob Red,false
Mathematics,Bob Teal,false
Mathematics,Bob Violet,false
Mathematics,Bob White,false
Mathematics,Bob Yellow,false
Mathematics,Charlie Azure,false
Mathematics,Charlie Beige,false
Mathematics,Charlie Black,false
Mathematics,Charlie Blue,false
Mathematics,Charlie Brown,false
Mathematics,Charlie Cyan,false
Mathematics,Charlie Davis,false
Mathematics,Charlie Gray,false
Mathematics,Charlie Green,false
Mathematics,Charlie Indigo,false
Mathematics,Charlie Johnson,false
Mathematics,Charlie Magenta,false
Mathematics,Charlie Orange,false
Mathematics,Charlie Pink,false
Mathematics,Charlie Purple,false
Mathematics,Charlie Red,false
Mathematics,Charlie Teal,false
Mathematics,Charlie Violet,false
Mathematics,Charlie White,true
Mathematics,Charlie Yellow,false
Mathematics,Dana Azure,false
Mathematics,Dana Beige,false
Mathematics,Dana Black,false
Mathematics,Dana Blue,false
Mathematics,Dana Brown,false
Mathematics,Dana Cyan,false
Mathematics,Dana Davis,false
Mathematics,Dana Gray,false
Mathematics,Dana Green,false
Mathematics,Dana Indigo,false
Mathematics,Dana Johnson,false
Mathematics,Dana Magenta,false
Mathematics,Dana Orange,false
Mathematics,Dana Pink,false
Mathematics,Dana Purple,false
Mathematics,Dana Red,false
Mathematics,Dana Teal,false
Mathematics,Dana Violet,false
Mathematics,Dana White,false
Mathematics,Dana Yellow,false
Mathematics,Eve Azure,false
Mathematics,Eve Beige,true
Mathematics,Eve Black,false
Mathematics,Eve Blue,false
Mathematics,Eve Brown,false
Mathematics,Eve Cyan,false
Mathematics,Eve Davis,false
Mathematics,Eve Gray,false
Mathematics,Eve Green,false
Mathematics,Eve Indigo,false
Mathematics,Eve Johnson,false
Mathematics,Eve Magenta,false
Mathematics,Eve Orange,true
Mathematics,Eve Pink,false
Mathematics,Eve Purple,false
Mathematics,Eve Red,false
Mathematics,Eve Teal,false
Mathematics,Eve Violet,false
Mathematics,Eve White,false
Mathematics,Eve Yellow,false
Mathematics,Frank Azure,false
Mathematics,Frank Beige,false
Mathematics,Frank Black,false
Mathematics,Frank Blue,false
Mathematics,Frank Brown,false
Mathematics,Frank Cyan,false
Mathematics,Frank Davis,false
Mathematics,Frank Gray,false
Mathematics,Frank Green,false
Mathematics,Frank Indigo,false
Mathematics,Frank Johnson,false
Mathematics,Frank Magenta,false
Mathematics,Frank Orange,false
Mathematics,Frank Pink,false
Mathematics,Frank Purple,false
Mathematics,Frank Red,false
Mathematics,Frank Teal,false
Mathematics,Frank Violet,false
Mathematics,Frank White,false
Mathematics,Frank Yellow,false
Mathematics,Grace Azure,false
Mathematics,Grace Beige,false
Mathematics,Grace Black,false
Mathematics,Grace Blue,false
Mathematics,Grace Brown,false
Mathematics,Grace Cyan,false
Mathematics,Grace Davis,false
Mathematics,Grace Gray,false
Mathematics,Grace Green,false
Mathematics,Grace Indigo,false
Mathematics,Grace Johnson,false
Mathematics,Grace Magenta,false
Mathematics,Grace Orange,false
Mathematics,Grace Pink,false
Mathematics,Grace Purple,false
Mathematics,Grace Red,false
Mathematics,Grace Teal,false
Mathematics,Grace Violet,false
Mathematics,Grace White,false
Mathematics,Grace Yellow,false
Mathematics,Hank Azure,false
Mathematics,Hank Beige,false
Mathematics,Hank Black,false
Mathematics,Hank Blue,false
Mathematics,Hank Brown,false
